"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85584""}",Tweet_id:1235724031762083841,"created_at:""Fri Mar 06 00:29:02 +0000 2020""","rawtext:""Folks", HOW MANY TIMES has Yours Truly told you #BigBrother #Surveillance is totally OUT OF CONTROL? How do you just dig into someone's private life, without a warrant," INDEFINITELY? #SAD""","text:""Folks", HOW MANY TIMES has Yours Truly told you BigBrother Surveillance is totally OUT OF CONTROL? How do you just dig into someone's private life, without a warrant," INDEFINITELY? ""}",,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85587""}",Tweet_id:1235724739491983361,"created_at:""Fri Mar 06 00:31:51 +0000 2020""","rawtext:""@Munin_2000 @The_Light7 @rhonda_harbison @joncoopertweets Jesus! If you're going to try and make a point learn how to spell or get spell check on your phone!! #Sad""","text:""Jesus! If you are going to try and make a point learn how to spell or get spell check on your phone!! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85585""}",Tweet_id:1235724640124715009,"created_at:""Fri Mar 06 00:31:27 +0000 2020""","rawtext:""@JLola9 @evekendall76 @smpmoore @BettyMcCollum04 @AIPAC It is ALSO amazing to watch Christian's quickly point out that the KKK are not *real Christians* while you are only TOO happy to believe that ISIS or the Taliban goat f*ckers", ARE representative of Islam as a whole. The f*cking hypocrisy would be laughable," if it wasn't so #Sad.""","text:""It is ALSO amazing to watch Christian's quickly point out that the K are not *real Christians* while you are only TOO happy to believe that ISIS or the Taliban goat f*ckers", ARE representative of Islam as a whole. The f*cking hypocrisy would be laughable," if it was not so ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85588""}",Tweet_id:1235724865262383104,"created_at:""Fri Mar 06 00:32:21 +0000 2020""","rawtext:""@realDonaldTrump Like it's been said before"," it's #sad that the occupant of the WH has the mentality of a 12 yr old. #FakePresident #VoteBlue2020 #VoteBlueToEndThisNightmare""","text:""Like it is been said before"," it is sad that the occupant of the WH has the mentality of a 12 yr old. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85589""}",Tweet_id:1235724905594974208,"created_at:""Fri Mar 06 00:32:30 +0000 2020""","rawtext:""We have to wait till June 2020 for #Trump's #taxreturns BECAUSE @ManhattanDA who had all the chips"," opted for \""A DEAL\"" with #Trump's attorneys instead of ENFORCING THE SUBPOENA which would have compelled #SCOTUS to make a decision THIS YEAR. #SAD\n\nhttps://t.co/lQ7GjCHTAa""","text:""We have to wait till June 2020 for Trump's taxreturns BECAUSE who had all the chips"," opted for \""A DEAL\"" with Trump's attorneys instead of ENFORCING THE SUBPOENA which would have compelled SCOTUS to make a decision THIS YEAR. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8558a""}",Tweet_id:1235724902029611010,"created_at:""Fri Mar 06 00:32:29 +0000 2020""","rawtext:""Our #awesome #volunteer Sangam &amp; the rest of our #RoadSafety #team are going out several times a week to increase #safety in the #HastingsSunrise #neighbourhood for all road users. Her #amazing shot of our speed radar setup is our #February #PhotooftheMonth Award! #Congrats G!__ https://t.co/gBaChJ8K1n""","text:""Our awesome volunteer Sangam &amp; the rest of our RoadSafety team are going out several times a week to increase safety in the HastingsSunrise neighbourhood for all road users. Her amazing shot of our speed radar setup is our February PhotooftheMonth Award! Congrats G!""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8558c""}",Tweet_id:1235724945763729409,"created_at:""Fri Mar 06 00:32:40 +0000 2020""","rawtext:""#BREAKING:So #SupremeCourt which could settle ALL legal questions surrounding #Trump THIS YEAR sparing us a constitutional crisis","will hear Trump's #taxreturns case today and likely kick the can DOWN THE ROAD.#SAD\n\n#TheResistance #FridayThoughts #FBRParty\nhttps://t.co/CbCxK2tVwh""","text:""BREAKING SupremeCourt which could settle ALL legal questions surrounding Trump THIS YEAR sparing us a constitutional crisis","will hear Trump's taxreturns case today and likely kick the can DOWN THE ROAD.SAD ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8558d""}",Tweet_id:1235724956203233280,"created_at:""Fri Mar 06 00:32:42 +0000 2020""","rawtext:""\""Omg like"," who wants to go watch puppys fight\"" #emo #sad https://t.co/hRzQBJrgvj""","text:""\""Omg like"," who wants to go watch puppys fight\"" ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85592""}",Tweet_id:1235725978028122112,"created_at:""Fri Mar 06 00:36:46 +0000 2020""","rawtext:""Oh @NicoleArbour you will never learn will you. Feels like we're going back to when you fat shamed people #sad #notcomedy #opinion""","text:""Oh you will never learn will you. Feels like we are going back to when you fat shamed people ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85594""}",Tweet_id:1235726122257649665,"created_at:""Fri Mar 06 00:37:20 +0000 2020""","rawtext:""@WarriorZoltar Don__ worry... BARBARA only has 14 followers. She must live a sad life so has to ridicule others. She projects just like Drumpf hitler. #Sad""","text:""do not worry.. BARBARA only has 14 followers. She must live a sad life so has to ridicule others. She projects just like Drumpf hitler. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85595""}",Tweet_id:1235726323127066625,"created_at:""Fri Mar 06 00:38:08 +0000 2020""","rawtext:""Very proud and privileged to have been at my first #BirminghamEast NPU awards evening.. the inspirational and courageous work by officers"," staff and community alike #amazing ... more photos to follow tomorrow ______""","text:""Very proud and privileged to have been at my first BirminghamEast NPU awards evening.. the inspirational and courageous work by officers"," staff and community alike amazing . more photos to follow tomorrow""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc85597""}",Tweet_id:1235726722282041345,"created_at:""Fri Mar 06 00:39:43 +0000 2020""","rawtext:""@BernieSanders @ewarren  It seems like you are going to do what you did in 2016 &amp; Rip Apart the Democratic Party. You keep referring to yourself in the second person. Do you know what the means Mr. Sanders. You Mr. Sanders are going to fracture an already fractured party! #Sad""","text:""It seems like you are going to do what you did in 2016 &amp; Rip Apart the Democratic Party. You keep referring to yourself in the second person. Do you know what the means Mr. Sanders. You Mr. Sanders are going to fracture an already fractured party! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8559a""}",Tweet_id:1235726927752769536,"created_at:""Fri Mar 06 00:40:32 +0000 2020""","rawtext:""#BREAKING:Turns out the same day #Barr became AG",he INSTALLED HIS DAUGHTER at #Mnuchin's Treasury where she among other things,"HELPS HIDE #Trump's #taxreturns and now HELPS PUBLISH financial records of the #Bidens.#SAD\n\n#TheResistance #CNN #MSNBC #Yahoo #mondaythoughts #FBRParty https://t.co/slhdfY2MDs""","text:""BREAKING out the same day Barr became AG",he INSTALLED HIS DAUGHTER at Mnuchin's Treasury where she among other things,"HELPS HIDE Trump's taxreturns and now HELPS PUBLISH financial records of the Bidens.SAD ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8559b""}",Tweet_id:1235727053389000705,"created_at:""Fri Mar 06 00:41:02 +0000 2020""","rawtext:""Meanwhile #Trump IS ALLOWED TO ABUSE the federal court system to STALL on his #taxreturns", Congressional subpoenas," lawsuits against him......#SAD!!""","text:""Meanwhile Trump IS ALLOWED TO ABUSE the federal court system to STALL on his taxreturns", Congressional subpoenas," lawsuits against him..SAD!!""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8559c""}",Tweet_id:1235727064671694851,"created_at:""Fri Mar 06 00:41:05 +0000 2020""","rawtext:""#BREAKING:In a STINGING dissenting opinion","#SupremeCourt Justice #Sotomayor CALLED OUT her 5 Conservative colleagues for essentially HELPING #Trump's #DOJ to LEAPFROG cases to #SCOTUS without good reason.#SAD\n\n#TheResistance #SaturdayThoughts #FBRParty\nhttps://t.co/cYceKfVAm4""","text:""BREAKING a STINGING dissenting opinion","SupremeCourt Justice Sotomayor CALLED OUT her 5 Conservative colleagues for essentially HELPING Trump's DOJ to LEAPFROG cases to SCOTUS without good reason.SAD ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc8559e""}",Tweet_id:1235727151774789634,"created_at:""Fri Mar 06 00:41:26 +0000 2020""","rawtext:""@USArmy @senatemajldr SERIOUSLY folks", isn't it PATENTLY UNFAIR that #MitchMcConnell's campaign has FULL ACCESS to Dem #AmyMcGrath's military record," but a FOIA into #McConnell's record WILL NOT EVEN SAY whether there was a court martial or not? #SAD!!\n\nhttps://t.co/qTnF3OiqAJ""","text:""SERIOUSLY folks", is not it PATENTLY UNFAIR that MitchMcConnell's campaign has FULL ACCESS to Dem AmyMcGrath's military record," but a FOIA into McConnell's record WILL NOT EVEN SAY whether there was a court martial or not? ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855a2""}",Tweet_id:1235727360533635074,"created_at:""Fri Mar 06 00:42:16 +0000 2020""","rawtext:""The more I hear from billieeilish"," the more I love! She has the most #ethereal voice I've ever heard! #billieeilish #amazing #badassgirl https://t.co/CGsI4LNyvm""","text:""The more I hear from billieeilish"," the more I love! She has the most ethereal voice I have ever heard! ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855a8""}",Tweet_id:1235728230268563456,"created_at:""Fri Mar 06 00:45:43 +0000 2020""","rawtext:""#amazing #sports Mini Aluminum Outdoor Buckles Set https://t.co/Q1JiQJ0EOx https://t.co/owMgXrNkHG""","text:""amazing sports Mini Aluminum Outdoor Buckles Set""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855a9""}",Tweet_id:1235728242981642240,"created_at:""Fri Mar 06 00:45:46 +0000 2020""","rawtext:""The song was better than what I thought it would have been. @AlecBenjamin #amazing""","text:""The song was better than what I thought it would have been. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855ad""}",Tweet_id:1235728455163146242,"created_at:""Fri Mar 06 00:46:37 +0000 2020""","rawtext:""@thecjpearson and what were Trump's affairs for? #sad #hypocrite""","text:""and what were Trump's affairs for? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855af""}",Tweet_id:1235728503447961600,"created_at:""Fri Mar 06 00:46:48 +0000 2020""","rawtext:""My friend Skynet awoke and analyzed my imaginary penguin's nanotechnology furbie. It became a hermit. Gobsmacked! #amazing""","text:""My friend Skynet awoke and analyzed my imaginary penguin's nanotechnology furbie. It became a hermit. Gobsmacked! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855b6""}",Tweet_id:1235730319367696388,"created_at:""Fri Mar 06 00:54:01 +0000 2020""","rawtext:""I see these #amazing women with incredibly fit bodies. It's #fantastic! Many are retired"," work part time or have trainers planning their workouts &amp; meals. Any mamma's out there that are working #moms who have a fabulous workout program &amp; menu plan that's not too time consuming? https://t.co/yMevKwJHbb""","text:""I see these amazing women with incredibly fit bodies. it is fantastic! Many are retired"," work part time or have trainers planning their workouts &amp; meals. Any mamma's out there that are working moms who have a fabulous workout program &amp; menu plan that is not too time consuming?""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855bb""}",Tweet_id:1235731196547452928,"created_at:""Fri Mar 06 00:57:30 +0000 2020""","rawtext:""Brainless 27% #sad""","text:""Brainless 27% ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855b9""}",Tweet_id:1235731098522595328,"created_at:""Fri Mar 06 00:57:07 +0000 2020""","rawtext:""@SenatorCollins Yer on your way out Senator"," 4 points down now and sinking. You had no problem when Trump was denigrating Sotomayor and RBG. #sad #bluewave2020""","text:""Yer on your way out Senator"," 4 points down now and sinking. You had no problem when Trump was denigrating Sotomayor and RBG. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855ba""}",Tweet_id:1235731168395313153,"created_at:""Fri Mar 06 00:57:23 +0000 2020""","rawtext:""@PatsyJohnson111 @Munin_2000 @rhonda_harbison @joncoopertweets That's low hanging fruit", patsy. Some people in passion," misspell.  \n\nThis is exactly how many ppl feel throughout the country. Ppl cant survive 8 more years of the lesser of 2 evils. \n\nPpl want a champion for their economic needs. Biden wont even stand for a livable wage. #sad""","text:""that is low hanging fruit", patsy. Some people in passion," misspell. This is exactly how many ppl feel throughout the country. Ppl can not survive 8 more years of the lesser of 2 evils. Ppl want a champion for their economic needs. Biden will not even stand for a livable wage. ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855bc""}",Tweet_id:1235731291686998017,"created_at:""Fri Mar 06 00:57:53 +0000 2020""","rawtext:""#life #getoutside #amazing Cartoon Character Shaped Night Light https://t.co/FTDlcndQKR https://t.co/7WYHtY1CeM""","text:""life getoutside amazing Cartoon Character Shaped Night Light""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855bf""}",Tweet_id:1235746122640941056,"created_at:""Fri Mar 06 01:56:49 +0000 2020""","rawtext:""This is truly pathetic on both sides. What are they 12? #sad""","text:""This is truly pathetic on both sides. What are they 12? ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855bd""}",Tweet_id:1235731564551524352,"created_at:""Fri Mar 06 00:58:58 +0000 2020""","rawtext:""@sammysausage31 @SW_Railway I__e never seen her without a smile __ Today was a particularly tough morning for her #Amazing""","text:""I have never seen her without a smile Today was a particularly tough morning for her ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c1""}",Tweet_id:1235746291487031297,"created_at:""Fri Mar 06 01:57:29 +0000 2020""","rawtext:""Happy wednesday loves ____ #sexy #hot #yum #naughty #dirty #bad #wednesday #booty #body #boob #humpday #lovely #amazing #fun https://t.co/OB2x0YPrYT""","text:""Happy wednesday loves ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c0""}",Tweet_id:1235746169126436866,"created_at:""Fri Mar 06 01:57:00 +0000 2020""","rawtext:""@DailyCaller @BusyPhilipps Sounds like a deal made with the Devil.\n First born/not born in her case.\n#Sad""","text:""Sounds like a deal made with the Devil. First born/not born in her case. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c3""}",Tweet_id:1235746363306061824,"created_at:""Fri Mar 06 01:57:46 +0000 2020""","rawtext:""I love my job. @MelissaOrdway is pretty damn #amazing! I__ a #fan""","text:""I love my job. is pretty damn amazing! I am a ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c2""}",Tweet_id:1235746346549817345,"created_at:""Fri Mar 06 01:57:42 +0000 2020""","rawtext:""Its #mondaymotivation time so enjoy ______#sexy #hot #yum #naughty #dirty #bad #body #boobs #monday #yass #amazing #lovely #motivation #wonderful https://t.co/6sfNkqXzO4""","text:""Its mondaymotivation time so enjoy ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c5""}",Tweet_id:1235746813019373573,"created_at:""Fri Mar 06 01:59:33 +0000 2020""","rawtext:""Of couse he is.#sad""","text:""Of couse he is.sad""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c4""}",Tweet_id:1235746436186337281,"created_at:""Fri Mar 06 01:58:04 +0000 2020""","rawtext:""#sad #sadday #days PastPresentFuture in 1 site:Is Modern World's woe due to clash of 1st instinct-sex &amp; 2nd-siblings https://t.co/IRonheRsix""","text:""sad sadday days PastPresentFuture in 1 Modern World's woe due to clash of 1st instinct-sex &amp; 2nd-siblings""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c6""}",Tweet_id:1235746824394338305,"created_at:""Fri Mar 06 01:59:36 +0000 2020""","rawtext:""@ecpps Thank you to the students at Pasquotank Elementary School for sharing your thoughts on your school and having lunch with me! #Amazing #ECPPSstrong""","text:""Thank you to the students at Pasquotank Elementary School for sharing your thoughts on your school and having lunch with me! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855ca""}",Tweet_id:1235747500100931585,"created_at:""Fri Mar 06 02:02:17 +0000 2020""","rawtext:""URI put out the red carpet for the Storm Chasers"," UConn takes them away in handcuffs. #sad""","text:""URI put out the red carpet for the Storm Chasers"," UConn takes them away in handcuffs. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855cb""}",Tweet_id:1235747658029043712,"created_at:""Fri Mar 06 02:02:55 +0000 2020""","rawtext:""@JetBlue Very sad that #jetblue will not give you a refund if you cancel your flight due to the virus pandemic or a credit. #sad #jetblue""","text:""Very sad that jetblue will not give you a refund if you cancel your flight due to the virus pandemic or a credit. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855cc""}",Tweet_id:1235747725607460864,"created_at:""Fri Mar 06 02:03:11 +0000 2020""","rawtext:""@realDonaldTrump @marthamaccallum @BretBaier @FoxNews Super low ratings #ShortCock #Sad""","text:""Super low ratings ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855c9""}",Tweet_id:1235747263835541505,"created_at:""Fri Mar 06 02:01:21 +0000 2020""","rawtext:""@PrairieWilds @RepMarkMeadows @realDonaldTrump You really don't have a clue. #Sad""","text:""You really do not have a clue. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855cd""}",Tweet_id:1235747828028194818,"created_at:""Fri Mar 06 02:03:35 +0000 2020""","rawtext:""@ellecatt @Wwlasss @ReproRights @BusyPhilipps @ElizabethBanks I believe you are very right! It is just #Sad the damage that is being done!""","text:""I believe you are very right! It is just Sad the damage that is being done!""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d3""}",Tweet_id:1235748412290748419,"created_at:""Fri Mar 06 02:05:55 +0000 2020""","rawtext:""I decided today that every American should re-evaluate the continuing of the hypocrisy of Schumer and Pelosi; they are both complete idiots and are dangerous to our country and Schumer even threatened Supreme Court judges and then his reasoning"," that he was from Brooklyn; #sad! https://t.co/FGIkxH0C05""","text:""I decided today that every American should re-evaluate the continuing of the hypocrisy of Schumer and Pelosi; they are both complete idiots and are dangerous to our country and Schumer even threatened Supreme Court judges and then his reasoning"," that he was from Brooklyn; ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d4""}",Tweet_id:1235748440107290625,"created_at:""Fri Mar 06 02:06:01 +0000 2020""","rawtext:""@realDonaldTrump will you stop playing these grade school blame games. Just for ONCE handle this situation like a professional. There are records of what came before","  what is needed now is results. #SAD #GOP""","text:""will you stop playing these grade school blame games. Just for ONCE handle this situation like a professional. There are records of what came before"," what is needed now is results. ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d5""}",Tweet_id:1235748442846052352,"created_at:""Fri Mar 06 02:06:02 +0000 2020""","rawtext:""Art for the Home! https://t.co/RfFFkdaamX #amazing #creative #photooftheday #naturelovers \n#artworks #art #photography #fineartamerica https://t.co/tF9a1dQOsJ""","text:""Art for the Home! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d2""}",Tweet_id:1235748410260705280,"created_at:""Fri Mar 06 02:05:54 +0000 2020""","rawtext:""Creatability: Exploring ways to make creative tools more accessible for ... https://t.co/Hd462WriSZ via @YouTube #amazing #accessibility #speced""","text:""Creatability: Exploring ways to make creative tools more accessible for . via ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d6""}",Tweet_id:1235748687961300992,"created_at:""Fri Mar 06 02:07:00 +0000 2020""","rawtext:""This universe is so elaborately frabjous"," I mean look at this:\nI__ in love\n#Amazing #Life https://t.co/cKlgAxDEk0""","text:""This universe is so elaborately frabjous"," I mean look at this: I am in love ""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d9""}",Tweet_id:1235749212631035904,"created_at:""Fri Mar 06 02:09:06 +0000 2020""","rawtext:""@JoeBiden @TeamJoe\n#WorldHealthOrganization offered THIS administration tests about 3-4 weeks ago", &amp; THIS administration said," \""NO\"". #Aweful #Sad #Deplorable #Trump @CNN\nPence admits 'we don't have enough tests' as delay in coronavirus testing persists\n\nhttps://t.co/AGxXd0d5Lm""","text:""WorldHealthOrganization offered THIS administration tests about 3-4 weeks ago", &amp; THIS administration said," \""NO\"". Aweful Sad Deplorable Trump Pence admits 'we do not have enough tests' as delay in coronavirus testing persists""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855da""}",Tweet_id:1235749248261427200,"created_at:""Fri Mar 06 02:09:14 +0000 2020""","rawtext:""Off to go #train with my #amazing #coach Harly ____ #girlswholift #teamnoexcuses #traininsane (@ MTA Subway - 103rd St (1) - @nyctsubway in New York"," NY) https://t.co/9CC7bB7302""","text:""Off to go train with my amazing coach Harly girlswholift teamnoexcuses traininsane (@ MTA Subway - 103rd St (1) - in New York"," NY)""}",,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855ce""}",Tweet_id:1235747879777533953,"created_at:""Fri Mar 06 02:03:48 +0000 2020""","rawtext:""@ABC7HeatherGraf @ABC7News @pgcps Walker Mill Staff response"," \""If you kids didn't waste it"," you would have soap.\"" #sad #disgusting""","text:""Walker Mill Staff response"," \""If you kids did not waste it"," you would have soap.\"" ""}",,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855d8""}",Tweet_id:1235749148361621506,"created_at:""Fri Mar 06 02:08:50 +0000 2020""","rawtext:""@GOP @realDonaldTrump These thoughts are not even coherent but u tweeted them anyway because it was the best edit.  #sad""","text:""These thoughts are not even coherent but you tweeted them anyway because it was the best edit. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855de""}",Tweet_id:1235749661706682368,"created_at:""Fri Mar 06 02:10:53 +0000 2020""","rawtext:""@globaltimesnews __% Treatment of #Covid_19 &amp; all types of #Cancer\n\nhttps://t.co/PubRgEgyYf""","text:""% Treatment of Covid_19 &amp; all types of ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855dd""}",Tweet_id:1235749459134464000,"created_at:""Fri Mar 06 02:10:04 +0000 2020""","rawtext:""@realDonaldTrump How do you know the number of cases since there are no testing kits.  You are now killing people to cover up your ineptness. #sad""","text:""How do you know the number of cases since there are no testing kits. You are now killing people to cover up your ineptness. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e0""}",Tweet_id:1235750274838351874,"created_at:""Fri Mar 06 02:13:19 +0000 2020""","rawtext:""https://t.co/fM64Lb9Qtn THIS IS OUT NOW! @LazyTreeRecords #hiphop #rap #pop #newmusicfriday #depressing #sad #heartbreak #ianndior #xxxtentacion #juicewrld #banger #lazytreerecords #trap #lilpeep #autotune #postmalone #alternativerock #alternative #singing #bars #hard #breakup""","text:""THIS IS OUT NOW! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e1""}",Tweet_id:1235750560990744576,"created_at:""Fri Mar 06 02:14:27 +0000 2020""","rawtext:""Photography for the Mind! https://t.co/IeCvb86gDz #naturelovers #landscapelovers #landscape #photography #amazing #love #photooftheday https://t.co/YgrP6K1QB1""","text:""Photography for the Mind! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e5""}",Tweet_id:1235751563399852034,"created_at:""Fri Mar 06 02:18:26 +0000 2020""","rawtext:""*2020* Roddy Ricch Type Beat - \""Money &amp; Power\"" | Sad/Trap Instrumental (... https://t.co/MaFQTeW1tC via @YouTube\n#TypeBeat #Sad #Trap #LilBaby #Gunna #PianoTypeBeat #SadTrap #SadTrapTypeBeat #RodWave #RoddyRicch  #LilTjay #PoloG  #JuiceWRLD  #LilUziVert #YKOsiris""","text:""*2020* Roddy Ricch Type Beat - \""Money &amp; Power\"" | Sad/Trap Instrumental (.. via ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e3""}",Tweet_id:1235751220121387008,"created_at:""Fri Mar 06 02:17:04 +0000 2020""","rawtext:""LETS GIVE PARTNERS IN TIME SOME LOVE #RemasterMarioandLuigiPartnersintime #Marioandluigipartnersintime #Mario #Luigi #Shroobs #PrincessShroob #GOGO #LETSAGO #LETSAGO #okeydokey #SaveAlphaDream #SaveMarioandLuigi #ThankyouAlphaDream #Partnersintime #Remakepartnersintime #RIP #Sad https://t.co/02pu9eqyCq""","text:""let us GIVE PARTNERS IN TIME SOME LOVE ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e4""}",Tweet_id:1235751436975099904,"created_at:""Fri Mar 06 02:17:56 +0000 2020""","rawtext:""What an amazing season &amp; overall experience at RC! Started 5 yrs ago we were practicing on the black top. Love how @ranchochristian had a vision &amp; got behind Coach Ray Barefield &amp; these young kids. Not bad of a ride from 19k plus ranking to a top 5 ranking! #Amazing @evan_mobley7 https://t.co/o9cBkxesZN""","text:""What an amazing season &amp; overall experience at RC! Started 5 yrs ago we were practicing on the black top. Love how had a vision &amp; got behind Coach Ray Barefield &amp; these young kids. Not bad of a ride from 19k plus ranking to a top 5 ranking! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e2""}",Tweet_id:1235750693820129280,"created_at:""Fri Mar 06 02:14:59 +0000 2020""","rawtext:""@NYFUSA &amp; @Eagles #SuperBowl Champion @CoreyClement_6 surprised #StudentBookScholar winners at an #antibullying assembly at @AvonGroveIS - These young writers are #Amazing!!! Thank you @CoreyClement_6 for taking a stand!!  #BullyingMustStop https://t.co/utF1uW0BpD""","text:""&amp; SuperBowl Champion surprised StudentBookScholar winners at an antibullying assembly at - These young writers are Amazing!! Thank you for taking a stand!! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e6""}",Tweet_id:1235751597046554624,"created_at:""Fri Mar 06 02:18:34 +0000 2020""","rawtext:""This is what is left of the ancient city in Chang Mai! #History #amazing https://t.co/XmgWKVM7vQ""","text:""This is what is left of the ancient city in Chang Mai! ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e8""}",Tweet_id:1235751817440452608,"created_at:""Fri Mar 06 02:19:27 +0000 2020""","rawtext:""You__ think with the great Comms Team at the @dflhousecacus they could remove Kurt Daudt from their fundraising emails. #sad #DoBetter #disappoined.""","text:""you would think with the great Comms Team at the they could remove Kurt Daudt from their fundraising emails. ""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855e9""}",Tweet_id:1235751887405801472,"created_at:""Fri Mar 06 02:19:43 +0000 2020""","rawtext:""Watch me get clapped by 10 year olds in fortnite #sad #clapped #Fortnite live at https://t.co/wwNgLOVQe4""","text:""Watch me get clapped by 10 year olds in fortnite sad clapped Fortnite live at""}",,,,,,,,
"{""_id"":{""$oid"":""5e6bf4edb0d40b1f9dc855ea""}",Tweet_id:1235752036148232197,"created_at:""Fri Mar 06 02:20:19 +0000 2020""","rawtext:""Just finished reading #SpaceOpera by @catvalente. It's a ridiculous Hitchhiker's-esque story about glam rock"," improbable aliens and a galaxy wide song contest. And I guess the lesson here is you never know what books are gonna make you cry. #amazing #WorldBookDay https://t.co/Qpvpo8Jun7""","text:""Just finished reading SpaceOpera by . it is a ridiculous Hitchhiker's-esque story about glam rock"," improbable aliens and a galaxy wide song contest. And I guess the lesson here is you never know what books are going to make you cry. ""}",,,,,,
